Recording,Recorder,Date,Time,Path,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat
G58_20180701_025600,G58,2018/07/01,02:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_025600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_031200,G58,2018/07/01,03:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_031200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_032800,G58,2018/07/01,03:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_032800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_034400,G58,2018/07/01,03:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_034400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_040000,G58,2018/07/01,04:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_040000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_041600,G58,2018/07/01,04:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_041600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_043200,G58,2018/07/01,04:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_043200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_044800,G58,2018/07/01,04:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_044800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_080000,G58,2018/07/01,08:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_080000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_081600,G58,2018/07/01,08:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_081600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_083200,G58,2018/07/01,08:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_083200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_084800,G58,2018/07/01,08:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_084800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_090400,G58,2018/07/01,09:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_090400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_092000,G58,2018/07/01,09:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_092000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_093600,G58,2018/07/01,09:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_093600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_095200,G58,2018/07/01,09:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_095200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_100800,G58,2018/07/01,10:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_100800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_102400,G58,2018/07/01,10:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_102400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_104000,G58,2018/07/01,10:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_104000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_105600,G58,2018/07/01,10:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_105600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_111200,G58,2018/07/01,11:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_111200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_112800,G58,2018/07/01,11:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_112800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_114400,G58,2018/07/01,11:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_114400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_120000,G58,2018/07/01,12:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_120000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_121600,G58,2018/07/01,12:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_121600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_123200,G58,2018/07/01,12:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_123200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_124800,G58,2018/07/01,12:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_124800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_130400,G58,2018/07/01,13:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_130400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_132000,G58,2018/07/01,13:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_132000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_133600,G58,2018/07/01,13:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_133600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_135200,G58,2018/07/01,13:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_135200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_140800,G58,2018/07/01,14:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_140800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_142400,G58,2018/07/01,14:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_142400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_144000,G58,2018/07/01,14:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_144000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_145600,G58,2018/07/01,14:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_145600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_151200,G58,2018/07/01,15:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_151200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_152800,G58,2018/07/01,15:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_152800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_154400,G58,2018/07/01,15:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_154400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_160000,G58,2018/07/01,16:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_160000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_161600,G58,2018/07/01,16:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_161600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_163200,G58,2018/07/01,16:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_163200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_164800,G58,2018/07/01,16:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_164800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_200000,G58,2018/07/01,20:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_200000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_201600,G58,2018/07/01,20:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_201600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_203200,G58,2018/07/01,20:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_203200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_204800,G58,2018/07/01,20:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_204800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_210400,G58,2018/07/01,21:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_210400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_212000,G58,2018/07/01,21:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_212000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_213600,G58,2018/07/01,21:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_213600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_215200,G58,2018/07/01,21:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_215200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_220800,G58,2018/07/01,22:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_220800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_222400,G58,2018/07/01,22:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_222400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_224000,G58,2018/07/01,22:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_224000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_225600,G58,2018/07/01,22:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_225600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_231200,G58,2018/07/01,23:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_231200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_232800,G58,2018/07/01,23:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_232800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180701_234400,G58,2018/07/01,23:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180701_234400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_000000,G58,2018/07/02,00:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_000000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_001600,G58,2018/07/02,00:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_001600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_003200,G58,2018/07/02,00:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_003200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_004800,G58,2018/07/02,00:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_004800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_010400,G58,2018/07/02,01:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_010400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_012000,G58,2018/07/02,01:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_012000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_013600,G58,2018/07/02,01:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_013600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_015200,G58,2018/07/02,01:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_015200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_020800,G58,2018/07/02,02:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_020800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_022400,G58,2018/07/02,02:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_022400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_024000,G58,2018/07/02,02:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_024000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_025600,G58,2018/07/02,02:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_025600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_031200,G58,2018/07/02,03:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_031200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_032800,G58,2018/07/02,03:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_032800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_034400,G58,2018/07/02,03:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_034400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_040000,G58,2018/07/02,04:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_040000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_041600,G58,2018/07/02,04:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_041600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_043200,G58,2018/07/02,04:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_043200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_044800,G58,2018/07/02,04:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_044800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_080000,G58,2018/07/02,08:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_080000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_081600,G58,2018/07/02,08:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_081600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_083200,G58,2018/07/02,08:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_083200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_084800,G58,2018/07/02,08:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_084800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_090400,G58,2018/07/02,09:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_090400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_092000,G58,2018/07/02,09:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_092000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_093600,G58,2018/07/02,09:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_093600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_095200,G58,2018/07/02,09:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_095200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_100800,G58,2018/07/02,10:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_100800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_102400,G58,2018/07/02,10:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_102400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_104000,G58,2018/07/02,10:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_104000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_105600,G58,2018/07/02,10:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_105600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_111200,G58,2018/07/02,11:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_111200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_112800,G58,2018/07/02,11:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_112800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_114400,G58,2018/07/02,11:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_114400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_120000,G58,2018/07/02,12:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_120000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_121600,G58,2018/07/02,12:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_121600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_123200,G58,2018/07/02,12:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_123200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_124800,G58,2018/07/02,12:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_124800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_130400,G58,2018/07/02,13:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_130400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_132000,G58,2018/07/02,13:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_132000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_133600,G58,2018/07/02,13:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_133600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_135200,G58,2018/07/02,13:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_135200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_140800,G58,2018/07/02,14:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_140800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_142400,G58,2018/07/02,14:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_142400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_144000,G58,2018/07/02,14:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_144000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_145600,G58,2018/07/02,14:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_145600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_151200,G58,2018/07/02,15:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_151200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_152800,G58,2018/07/02,15:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_152800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_154400,G58,2018/07/02,15:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_154400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_160000,G58,2018/07/02,16:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_160000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_161600,G58,2018/07/02,16:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_161600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_163200,G58,2018/07/02,16:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_163200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_164800,G58,2018/07/02,16:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_164800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_200000,G58,2018/07/02,20:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_200000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_201600,G58,2018/07/02,20:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_201600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_203200,G58,2018/07/02,20:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_203200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_204800,G58,2018/07/02,20:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_204800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_210400,G58,2018/07/02,21:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_210400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_212000,G58,2018/07/02,21:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_212000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_213600,G58,2018/07/02,21:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_213600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_215200,G58,2018/07/02,21:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_215200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_220800,G58,2018/07/02,22:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_220800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_222400,G58,2018/07/02,22:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_222400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_224000,G58,2018/07/02,22:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_224000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_225600,G58,2018/07/02,22:56:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_225600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_231200,G58,2018/07/02,23:12:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_231200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_232800,G58,2018/07/02,23:28:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_232800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180702_234400,G58,2018/07/02,23:44:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180702_234400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_000000,G58,2018/07/03,00:00:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_000000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_001600,G58,2018/07/03,00:16:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_001600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_003200,G58,2018/07/03,00:32:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_003200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_004800,G58,2018/07/03,00:48:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_004800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_010400,G58,2018/07/03,01:04:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_010400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_012000,G58,2018/07/03,01:20:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_012000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_013600,G58,2018/07/03,01:36:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_013600.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_015200,G58,2018/07/03,01:52:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_015200.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_020800,G58,2018/07/03,02:08:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_020800.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_022400,G58,2018/07/03,02:24:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_022400.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
G58_20180703_024000,G58,2018/07/03,02:40:00,/content/drive/MyDrive/Jaguas_2018/G58_m/G58_20180703_024000.wav,San Rafael,Area proteccion embalse EPM,6.3471,-74.9696,1072,Forest
